id,year,longroup,latgroup,association,v_nb_calee_nulles,v_nb_calee_pos,Institute
3191,2017,-16.125,7.875,FSC,0,1,IRD
3192,2017,-15.625,6.375,FAD,0,1,IRD
3193,2017,-15.875,7.625,FSC,1,0,IRD
3194,2017,-12.375,7.125,FAD,0,1,IRD
3195,2017,-16.125,8.375,FAD,0,1,IRD
3196,2017,-12.625,7.125,FAD,0,1,IRD
3197,2017,-16.125,8.875,FSC,1,0,IRD
3198,2017,-17.125,8.625,FAD,0,1,IRD
3199,2017,-16.375,8.625,FAD,0,1,IRD
3200,2017,-16.375,8.625,FSC,0,1,IRD
3201,2017,-15.125,6.125,FAD,0,1,IRD
3202,2017,-13.875,6.875,FAD,0,1,IRD
3203,2017,-13.625,6.625,FAD,0,1,IRD
3204,2017,-16.375,7.125,FAD,0,1,IRD
3205,2017,-15.875,6.875,FAD,0,1,IRD
3206,2017,-14.875,3.125,FAD,0,1,IRD
3207,2017,-18.625,8.375,FAD,0,1,IRD
3208,2017,-17.875,8.375,FAD,0,1,IRD
3209,2017,-13.875,5.875,FAD,0,1,IRD
3210,2017,-13.625,6.125,FAD,0,1,IRD
3211,2017,-13.875,6.125,FAD,0,1,IRD
3212,2017,-13.875,7.375,FAD,0,1,IRD
3213,2017,-15.375,6.875,FAD,0,1,IRD
3214,2017,-15.125,6.375,FAD,0,1,IRD
3215,2017,-16.375,8.875,FSC,0,1,IRD
3216,2017,-16.125,7.625,FAD,0,1,IRD
3217,2017,-17.625,5.375,FAD,0,1,IRD
3218,2017,-14.375,5.375,FAD,0,1,IRD
3219,2017,-14.125,5.375,FAD,0,1,IRD
3220,2017,-14.875,7.625,FAD,0,1,IRD
3221,2017,-14.375,5.625,FAD,0,1,IRD
3222,2017,-14.625,4.875,FAD,0,1,IRD
3223,2017,-14.625,6.125,FAD,0,1,IRD
3224,2017,-14.875,6.125,FAD,0,1,IRD
3225,2017,-16.875,7.875,FSC,0,1,IRD
3226,2017,-16.625,5.375,FAD,0,1,IRD
3227,2017,-13.375,6.125,FAD,0,1,IRD
3228,2017,-13.625,5.125,FSC,0,1,IRD
3229,2017,-15.375,7.875,FAD,0,1,IRD
3230,2017,-15.375,4.125,FAD,0,1,IRD
3231,2017,-14.875,6.375,FAD,0,1,IRD
3232,2017,-12.125,6.375,FAD,0,1,IRD
3233,2017,-13.375,6.625,FSC,0,1,IRD
3234,2017,-15.125,6.625,FAD,0,1,IRD
3235,2017,-14.125,6.375,FAD,0,1,IRD
3236,2017,-13.625,6.375,FAD,0,1,IRD
3237,2017,-13.875,6.625,FAD,0,1,IRD
3238,2017,-14.625,6.125,FSC,0,1,IRD
3239,2017,-13.625,7.375,FAD,1,0,IRD
3240,2017,-13.125,6.375,FAD,0,1,IRD
3241,2017,-18.375,8.875,FAD,0,1,IRD
3242,2017,-18.375,9.125,FAD,0,1,IRD
3243,2017,-13.375,7.125,FAD,0,1,IRD
3244,2017,-16.625,8.125,FAD,0,1,IRD
3245,2017,-16.875,8.125,FAD,0,1,IRD
3246,2017,-7.125,2.875,FAD,0,1,IRD
3247,2017,-3.625,1.875,FAD,0,1,IRD
3248,2017,-3.625,2.375,FAD,0,1,IRD
3249,2017,-16.125,8.125,FSC,1,0,IRD
3250,2017,-16.125,8.125,FAD,0,1,IRD
3251,2017,-18.375,10.125,FSC,0,1,IRD
3252,2017,-18.375,10.125,FAD,0,1,IRD
3253,2017,-18.625,9.375,FSC,0,1,IRD
3254,2017,-17.125,8.875,FAD,0,1,IRD
3255,2017,-18.625,9.125,FAD,0,1,IRD
3256,2017,-16.875,9.125,FAD,0,1,IRD
3257,2017,-9.875,3.875,FAD,0,1,IRD
3258,2017,-16.125,7.125,FAD,0,1,IRD
3259,2017,-18.875,9.125,FSC,0,1,IRD
3260,2017,-18.375,9.375,FSC,0,1,IRD
3261,2017,-20.375,8.875,FSC,1,0,IRD
3262,2017,-12.625,6.125,FAD,0,1,IRD
3263,2017,-19.875,7.125,FAD,0,1,IRD
3264,2017,-20.875,9.125,FSC,1,0,IRD
3265,2017,-21.375,8.125,FAD,0,1,IRD
3266,2017,-16.375,7.875,FSC,0,1,IRD
3267,2017,-16.375,7.625,FSC,0,1,IRD
3268,2017,-16.375,7.625,FAD,0,1,IRD
3269,2017,-15.875,7.875,FSC,0,1,IRD
3270,2017,-16.125,8.625,FSC,0,1,IRD
3271,2017,-16.625,8.875,FAD,1,0,IRD
3272,2017,-15.125,8.875,FAD,0,1,IRD
3273,2017,-15.125,8.875,FSC,0,1,IRD
3274,2017,-15.625,8.625,FSC,0,1,IRD
3275,2017,-15.375,9.125,FAD,0,1,IRD
3276,2017,-15.875,8.875,FSC,0,1,IRD
3277,2017,-15.875,9.125,FSC,1,0,IRD
3278,2017,-15.875,9.125,FAD,0,1,IRD
3279,2017,-15.125,8.375,FAD,1,0,IRD
3280,2017,-15.125,8.125,FAD,0,1,IRD
3281,2017,-15.875,8.625,FSC,0,1,IRD
3282,2017,-13.125,6.875,FAD,0,1,IRD
3283,2017,-15.875,8.875,FAD,0,1,IRD
3284,2017,-16.625,9.625,FAD,0,1,IRD
3285,2017,-16.625,9.625,FSC,0,1,IRD
3286,2017,-16.375,9.125,FAD,1,0,IRD
3287,2017,-15.625,9.125,FAD,0,1,IRD
3288,2017,-15.625,8.875,FSC,0,1,IRD
3289,2017,-16.375,7.875,FAD,0,1,IRD
3290,2017,-15.625,9.125,FSC,0,1,IRD
3291,2017,-14.125,7.625,FAD,0,1,IRD
3292,2017,-18.125,6.875,FAD,0,1,IRD
3293,2017,-15.625,8.875,FAD,0,1,IRD
3294,2017,-15.375,8.875,FSC,0,1,IRD
3295,2017,-16.125,8.875,FAD,0,1,IRD
3296,2017,-16.375,9.125,FSC,0,1,IRD
3297,2017,-16.875,9.875,FAD,0,1,IRD
3298,2017,-16.875,10.375,FAD,0,1,IRD
3299,2017,-15.375,8.625,FAD,0,1,IRD
3300,2017,-16.625,9.625,UNK,0,1,IRD
3301,2017,-20.125,8.125,FSC,0,1,IRD
3302,2017,-20.375,8.125,FSC,0,1,IRD
3303,2017,-17.375,10.625,FAD,0,1,IRD
3304,2017,-17.875,9.625,FSC,0,1,IRD
3305,2017,-20.375,8.375,FSC,0,1,IRD
3306,2017,-20.625,8.125,FSC,0,1,IRD
3307,2017,-15.875,9.375,FAD,1,0,IRD
3308,2017,-17.125,8.875,FSC,0,1,IRD
3309,2017,-17.875,9.625,FAD,0,1,IRD
3310,2017,-20.625,8.375,FSC,0,1,IRD
3311,2017,-17.875,8.875,FSC,0,1,IRD
3312,2017,-20.875,8.875,FSC,0,1,IRD
3313,2017,-18.375,8.625,FAD,0,1,IRD
3314,2017,-20.125,8.375,FAD,0,1,IRD
3315,2017,-20.625,8.625,FAD,0,1,IRD
3316,2017,-20.375,8.125,FAD,0,1,IRD
3317,2017,-20.625,8.875,FSC,0,1,IRD
3318,2017,-20.875,8.875,FAD,0,1,IRD
3319,2017,-20.875,8.625,FAD,0,1,IRD
3320,2017,-21.375,8.875,FSC,0,1,IRD
3321,2017,-21.375,8.625,FSC,0,1,IRD
3322,2017,-21.125,8.875,FSC,0,1,IRD
3323,2017,-21.375,9.125,FAD,0,1,IRD
3324,2017,-20.625,8.375,FAD,0,1,IRD
3325,2017,-21.125,8.375,FAD,0,1,IRD
3326,2017,-20.125,7.875,FSC,0,1,IRD
3327,2017,-20.375,8.625,FAD,0,1,IRD
3328,2017,-20.375,8.625,FSC,1,0,IRD
3329,2017,-20.125,7.625,FSC,0,1,IRD
3330,2017,-19.625,7.625,FAD,0,1,IRD
3331,2017,-20.375,7.875,FSC,0,1,IRD
3332,2017,-20.625,8.625,FSC,0,1,IRD
3333,2017,-21.125,8.625,FAD,0,1,IRD
3334,2017,-20.625,8.125,FAD,0,1,IRD
3335,2017,-20.125,7.625,FAD,0,1,IRD
3336,2017,-9.375,4.125,FAD,0,1,IRD
3337,2017,-9.125,3.875,FAD,0,1,IRD
3338,2017,-15.625,6.875,FAD,0,1,IRD
3339,2017,-20.375,7.625,FAD,0,1,IRD
3340,2017,-21.625,8.875,FAD,0,1,IRD
3341,2017,-5.625,3.125,FAD,0,1,IRD
3342,2017,-21.125,9.125,FSC,1,0,IRD
3343,2017,-21.125,9.375,FSC,0,1,IRD
3344,2017,-20.875,9.125,FAD,0,1,IRD
3345,2017,-21.375,8.875,FAD,0,1,IRD
3346,2017,-21.625,7.875,FAD,0,1,IRD
3347,2017,-22.375,7.125,FAD,0,1,IRD
3348,2017,-20.875,8.625,FSC,1,0,IRD
3349,2017,-17.375,9.375,FAD,0,1,IRD
3350,2017,-11.125,4.375,FAD,1,0,IRD
3351,2017,-11.125,4.125,FAD,0,1,IRD
3352,2017,-3.625,1.625,FSC,1,0,IRD
3353,2017,-3.125,1.625,FSC,1,0,IRD
3354,2017,-3.625,2.125,FSC,0,1,IRD
3355,2017,-3.625,1.875,FSC,1,0,IRD
3356,2017,-3.125,1.875,FSC,0,1,IRD
3357,2017,-3.375,1.875,FSC,0,1,IRD
3358,2017,-18.125,15.125,FAD,0,1,IRD
3359,2017,-4.375,2.125,FSC,0,1,IRD
3360,2017,-2.875,1.625,FSC,1,0,IRD
3361,2017,-2.875,1.375,FSC,0,1,IRD
3362,2017,-3.375,1.625,FSC,1,0,IRD
3363,2017,-0.375,1.625,FSC,0,1,IRD
3364,2017,-2.375,1.125,FSC,1,0,IRD
3365,2017,-18.125,13.625,FAD,0,1,IRD
3366,2017,-2.625,1.125,FSC,0,1,IRD
3367,2017,-0.375,1.875,FSC,0,1,IRD
3368,2017,0.375,2.125,FAD,1,0,IRD
3369,2017,-2.625,1.625,FSC,0,1,IRD
3370,2017,-0.125,1.625,FAD,0,1,IRD
3371,2017,-0.375,2.125,FSC,0,1,IRD
3372,2017,-1.375,2.125,FSC,0,1,IRD
3373,2017,-2.875,1.875,FSC,0,1,IRD
3374,2017,-0.375,2.375,FSC,0,1,IRD
3375,2017,-0.625,2.375,FSC,1,0,IRD
3376,2017,-0.875,2.125,FSC,0,1,IRD
3377,2017,-0.625,2.125,FAD,0,1,IRD
3378,2017,-0.875,2.375,FSC,1,0,IRD
3379,2017,-1.375,1.875,FSC,0,1,IRD
3380,2017,-2.875,2.375,FSC,0,1,IRD
3381,2017,-1.875,1.375,FAD,0,1,IRD
3382,2017,-1.375,2.125,FAD,0,1,IRD
3383,2017,-3.125,2.375,FSC,0,1,IRD
3384,2017,-3.125,2.625,FSC,0,1,IRD
3385,2017,-1.125,2.125,FAD,0,1,IRD
3386,2017,-3.125,2.125,FAD,0,1,IRD
3387,2017,-1.125,2.875,FAD,0,1,IRD
3388,2017,-0.375,2.375,FAD,0,1,IRD
3389,2017,-3.375,2.375,FAD,0,1,IRD
3390,2017,-3.375,1.875,FAD,0,1,IRD
3391,2017,-3.125,1.875,FAD,0,1,IRD
3392,2017,-3.125,2.375,FAD,0,1,IRD
3393,2017,-0.125,2.625,FSC,0,1,IRD
3394,2017,-0.375,2.875,FAD,0,1,IRD
3395,2017,0.375,3.875,FAD,0,1,IRD
3396,2017,1.875,0.875,FAD,0,1,IRD
3397,2017,1.875,0.875,FSC,0,1,IRD
3398,2017,-20.125,19.375,FAD,0,1,IRD
3399,2017,-18.625,18.625,FAD,0,1,IRD
3400,2017,-24.125,5.125,FAD,0,1,IRD
3401,2017,-24.875,5.125,FAD,0,1,IRD
3402,2017,-0.375,1.375,FAD,0,1,IRD
3403,2017,-18.125,18.625,FAD,0,1,IRD
3404,2017,6.125,0.375,FSC,0,1,IRD
3405,2017,0.625,3.125,FAD,0,1,IRD
3406,2017,0.625,1.125,FAD,0,1,IRD
3407,2017,5.875,0.625,FSC,0,1,IRD
3408,2017,0.375,1.125,FAD,0,1,IRD
3409,2017,-17.625,18.875,FAD,0,1,IRD
3410,2017,5.625,0.625,FSC,0,1,IRD
3411,2017,5.625,0.875,FSC,1,0,IRD
3412,2017,-17.875,17.375,FAD,0,1,IRD
3413,2017,-17.875,17.125,FAD,0,1,IRD
3414,2017,5.375,0.625,FSC,0,1,IRD
3415,2017,-17.625,17.375,FAD,0,1,IRD
3416,2017,-18.875,18.625,FAD,0,1,IRD
3417,2017,5.375,0.875,FSC,0,1,IRD
3418,2017,5.625,1.125,FSC,1,0,IRD
3419,2017,-18.125,18.875,FAD,0,1,IRD
3420,2017,-1.125,3.375,FAD,0,1,IRD
3421,2017,5.375,1.125,FSC,0,1,IRD
3422,2017,5.875,0.875,FSC,1,0,IRD
3423,2017,6.125,0.875,FSC,0,1,IRD
3424,2017,6.125,1.125,FSC,1,0,IRD
3425,2017,-0.875,2.125,FAD,0,1,IRD
3426,2017,-17.125,17.375,FAD,0,1,IRD
3427,2017,-17.125,17.625,FAD,0,1,IRD
3428,2017,6.375,1.125,FSC,0,1,IRD
3429,2017,6.375,1.375,FSC,0,1,IRD
3430,2017,0.625,2.625,FAD,0,1,IRD
3431,2017,-17.875,17.875,FAD,0,1,IRD
3432,2017,-18.375,19.625,FAD,0,1,IRD
3433,2017,6.375,1.625,FSC,0,1,IRD
3434,2017,6.125,1.625,FSC,0,1,IRD
3435,2017,-18.625,18.875,FAD,0,1,IRD
3436,2017,6.625,1.375,FSC,0,1,IRD
3437,2017,-3.125,2.125,FSC,0,1,IRD
3438,2017,-2.875,2.125,FSC,0,1,IRD
3439,2017,6.625,1.625,FSC,0,1,IRD
3440,2017,-18.625,19.375,FAD,0,1,IRD
3441,2017,-18.375,19.125,FAD,0,1,IRD
3442,2017,0.125,1.625,FSC,0,1,IRD
3443,2017,-19.625,19.125,FSC,1,0,IRD
3444,2017,-2.625,1.875,FSC,0,1,IRD
3445,2017,0.125,1.875,FSC,0,1,IRD
3446,2017,-0.125,1.875,FSC,1,0,IRD
3447,2017,-19.125,18.625,FAD,0,1,IRD
3448,2017,-0.375,2.125,FAD,0,1,IRD
3449,2017,-0.125,2.125,FSC,0,1,IRD
3450,2017,-18.375,18.375,FAD,0,1,IRD
3451,2017,-18.375,19.125,FSC,0,1,IRD
3452,2017,-16.875,17.875,FAD,0,1,IRD
3453,2017,-19.125,19.375,FAD,0,1,IRD
3454,2017,-18.875,19.375,FAD,0,1,IRD
3455,2017,0.125,3.125,FAD,0,1,IRD
3456,2017,-18.375,19.375,FAD,0,1,IRD
3457,2017,-2.625,1.375,FSC,1,0,IRD
3458,2017,-18.875,18.875,FAD,0,1,IRD
3459,2017,-0.125,2.625,FAD,1,0,IRD
3460,2017,-0.375,2.625,FAD,0,1,IRD
3461,2017,2.625,2.375,FSC,0,1,IRD
3462,2017,-0.875,2.625,FSC,0,1,IRD
3463,2017,-0.625,2.625,FSC,0,1,IRD
3464,2017,-20.125,18.625,FAD,0,1,IRD
3465,2017,2.375,1.875,FAD,0,1,IRD
3466,2017,-0.625,2.875,FAD,0,1,IRD
3467,2017,2.375,2.125,FSC,0,1,IRD
3468,2017,-0.875,2.625,FAD,0,1,IRD
3469,2017,6.375,-0.375,FSC,0,1,IRD
3470,2017,6.375,-0.375,UNK,0,1,IRD
3471,2017,-2.375,3.125,FSC,1,0,IRD
3472,2017,-1.375,3.125,FAD,0,1,IRD
3473,2017,2.375,2.375,FSC,1,0,IRD
3474,2017,6.625,-0.625,FSC,0,1,IRD
3475,2017,-1.625,3.125,FSC,0,1,IRD
3476,2017,6.875,-0.625,FSC,0,1,IRD
3477,2017,6.875,-0.875,FSC,0,1,IRD
3478,2017,-2.125,2.125,FAD,0,1,IRD
3479,2017,7.375,-0.875,FSC,0,1,IRD
3480,2017,5.875,-0.375,FSC,0,1,IRD
3481,2017,6.125,-0.375,FSC,0,1,IRD
3482,2017,6.125,-0.125,FSC,0,1,IRD
3483,2017,6.375,-0.125,FSC,0,1,IRD
3484,2017,-19.375,17.375,FAD,0,1,IRD
3485,2017,-19.875,18.125,FAD,0,1,IRD
3486,2017,7.125,-0.125,FSC,0,1,IRD
3487,2017,6.875,-0.125,FSC,0,1,IRD
3488,2017,6.875,-0.125,FAD,0,1,IRD
3489,2017,-16.125,9.125,FAD,0,1,IRD
3490,2017,6.125,-0.375,FAD,0,1,IRD
3491,2017,7.375,-0.125,FAD,0,1,IRD
3492,2017,7.625,0.125,FSC,1,0,IRD
3493,2017,7.375,-0.125,FSC,1,0,IRD
3494,2017,7.625,0.125,FAD,0,1,IRD
3495,2017,7.875,0.125,FSC,0,1,IRD
3496,2017,7.625,0.375,FSC,0,1,IRD
3497,2017,-4.875,2.875,FAD,0,1,IRD
3498,2017,6.625,-0.375,FSC,1,0,IRD
3499,2017,6.875,-0.375,FSC,1,0,IRD
3500,2017,-0.625,2.375,FAD,0,1,IRD
3501,2017,3.875,0.625,FAD,0,1,IRD
3502,2017,7.125,-0.375,FSC,0,1,IRD
3503,2017,7.375,-0.375,FSC,0,1,IRD
3504,2017,5.625,0.625,FAD,0,1,IRD
3505,2017,1.875,1.625,FAD,0,1,IRD
3506,2017,3.125,1.375,FAD,0,1,IRD
3507,2017,6.625,-0.625,FAD,0,1,IRD
3508,2017,7.125,-0.625,FSC,1,0,IRD
3509,2017,5.875,0.125,FAD,0,1,IRD
3510,2017,1.375,-1.375,FAD,1,0,IRD
3511,2017,4.625,0.875,FAD,0,1,IRD
3512,2017,4.375,0.625,FAD,0,1,IRD
3513,2017,0.125,2.125,FAD,0,1,IRD
3514,2017,3.625,1.125,FAD,0,1,IRD
3515,2017,3.375,1.375,FSC,0,1,IRD
3516,2017,0.125,2.375,FAD,0,1,IRD
3517,2017,-4.125,1.375,FAD,0,1,IRD
3518,2017,4.375,0.875,FAD,0,1,IRD
3519,2017,5.625,0.125,FSC,0,1,IRD
3520,2017,5.875,0.125,FSC,1,0,IRD
3521,2017,6.125,0.625,FAD,0,1,IRD
3522,2017,5.625,0.375,FSC,1,0,IRD
3523,2017,5.625,0.875,FAD,0,1,IRD
3524,2017,3.625,1.375,FAD,0,1,IRD
3525,2017,6.125,-1.125,FSC,0,1,IRD
3526,2017,-1.625,3.875,FAD,0,1,IRD
3527,2017,1.375,2.125,FAD,0,1,IRD
3528,2017,-1.125,2.375,FAD,0,1,IRD
3529,2017,0.125,2.625,FAD,0,1,IRD
3530,2017,-0.125,2.875,FAD,0,1,IRD
3531,2017,-0.625,3.375,FAD,0,1,IRD
3532,2017,0.375,2.875,FAD,1,0,IRD
3533,2017,-3.875,1.375,FAD,0,1,IRD
3534,2017,-0.875,4.125,FAD,0,1,IRD
3535,2017,-3.875,1.625,FAD,0,1,IRD
3536,2017,-3.625,1.125,FAD,0,1,IRD
3537,2017,-3.375,1.125,FAD,0,1,IRD
3538,2017,-0.875,3.125,FAD,0,1,IRD
3539,2017,-0.375,3.375,FSC,0,1,IRD
3540,2017,-3.625,1.625,FAD,0,1,IRD
3541,2017,-3.125,1.375,FAD,0,1,IRD
3542,2017,-2.625,3.125,FAD,0,1,IRD
3543,2017,-3.875,1.125,FAD,0,1,IRD
3544,2017,-4.125,1.125,FAD,0,1,IRD
3545,2017,-4.375,1.625,FAD,0,1,IRD
3546,2017,0.625,2.875,FAD,0,1,IRD
3547,2017,-0.875,3.375,FAD,0,1,IRD
3548,2017,-0.625,1.875,FSC,0,1,IRD
3549,2017,0.375,1.625,FSC,0,1,IRD
3550,2017,0.125,2.125,FSC,0,1,IRD
3551,2017,0.625,1.875,FAD,0,1,IRD
3552,2017,0.375,2.125,FSC,1,0,IRD
3553,2017,0.375,1.875,FAD,0,1,IRD
3554,2017,-3.625,1.375,FAD,0,1,IRD
3555,2017,-2.625,1.375,FAD,0,1,IRD
3556,2017,-2.875,1.375,FAD,0,1,IRD
3557,2017,-3.875,1.375,FSC,0,1,IRD
3558,2017,-5.875,1.625,FAD,0,1,IRD
3559,2017,-0.125,2.125,FAD,0,1,IRD
3560,2017,-4.375,2.375,FAD,0,1,IRD
3561,2017,-4.625,1.875,FAD,0,1,IRD
3562,2017,-4.875,1.625,FSC,0,1,IRD
3563,2017,-3.375,1.125,FSC,1,0,IRD
3564,2017,2.625,1.625,FAD,0,1,IRD
3565,2017,3.375,1.125,FAD,0,1,IRD
3566,2017,-3.375,1.375,FSC,0,1,IRD
3567,2017,-4.875,1.375,FAD,0,1,IRD
3568,2017,-3.875,1.125,FSC,0,1,IRD
3569,2017,-3.375,0.875,FSC,0,1,IRD
3570,2017,3.625,1.625,FAD,0,1,IRD
3571,2017,-3.625,1.375,FSC,0,1,IRD
3572,2017,-3.125,1.375,FSC,0,1,IRD
3573,2017,2.125,1.125,FAD,0,1,IRD
3574,2017,1.625,1.125,FSC,0,1,IRD
3575,2017,-2.875,1.125,FAD,0,1,IRD
3576,2017,-0.875,1.125,FAD,0,1,IRD
3577,2017,1.875,1.125,FSC,0,1,IRD
3578,2017,-0.375,2.625,FSC,0,1,IRD
3579,2017,-2.875,0.875,FAD,0,1,IRD
3580,2017,0.875,2.375,FAD,0,1,IRD
3581,2017,1.125,2.375,FAD,0,1,IRD
3582,2017,0.375,2.875,FSC,0,1,IRD
3583,2017,0.625,3.125,FSC,0,1,IRD
3584,2017,2.125,2.375,FAD,0,1,IRD
3585,2017,1.125,0.375,FAD,0,1,IRD
3586,2017,0.375,3.125,FSC,0,1,IRD
3587,2017,0.125,3.875,FAD,0,1,IRD
3588,2017,-0.375,3.125,FSC,0,1,IRD
3589,2017,12.375,-9.875,FSC,0,1,IRD
3590,2017,10.625,-7.875,FAD,0,1,IRD
3591,2017,12.625,-9.875,FAD,0,1,IRD
3592,2017,-0.125,3.125,FSC,0,1,IRD
3593,2017,12.375,-9.875,FAD,0,1,IRD
3594,2017,-8.625,3.625,FAD,0,1,IRD
3595,2017,-8.375,3.875,FAD,0,1,IRD
3596,2017,12.625,-10.125,FAD,0,1,IRD
3597,2017,12.875,-10.125,FAD,0,1,IRD
3598,2017,5.375,1.125,FAD,0,1,IRD
3599,2017,12.625,-10.375,FSC,0,1,IRD
3600,2017,5.625,-0.375,FAD,0,1,IRD
3601,2017,12.375,-9.625,FAD,0,1,IRD
3602,2017,12.625,-9.625,FAD,0,1,IRD
3603,2017,12.375,-9.375,FAD,0,1,IRD
3604,2017,-7.625,3.875,FAD,0,1,IRD
3605,2017,0.625,3.625,FAD,0,1,IRD
3606,2017,1.375,2.875,FSC,0,1,IRD
3607,2017,12.875,-10.375,FAD,0,1,IRD
3608,2017,-7.125,3.875,FAD,0,1,IRD
3609,2017,-6.375,4.125,FAD,0,1,IRD
3610,2017,12.375,-9.125,FSC,0,1,IRD
3611,2017,13.125,-10.875,FAD,0,1,IRD
3612,2017,12.625,-9.125,FSC,1,0,IRD
3613,2017,11.875,-9.125,FSC,0,1,IRD
3614,2017,12.375,-9.125,FAD,0,1,IRD
3615,2017,13.125,-10.625,FAD,0,1,IRD
3616,2017,12.625,-9.875,FSC,1,0,IRD
3617,2017,12.125,-9.375,FSC,0,1,IRD
3618,2017,-0.625,3.125,FAD,0,1,IRD
3619,2017,12.125,-9.125,FSC,1,0,IRD
3620,2017,12.625,-8.375,FAD,0,1,IRD
3621,2017,11.875,-9.375,FAD,0,1,IRD
3622,2017,0.125,2.875,FAD,0,1,IRD
3623,2017,-0.625,3.125,FSC,1,0,IRD
3624,2017,12.875,-9.875,FSC,1,0,IRD
3625,2017,12.875,-10.125,FSC,0,1,IRD
3626,2017,1.375,2.875,FAD,1,0,IRD
3627,2017,12.375,-8.375,FAD,0,1,IRD
3628,2017,12.125,-8.125,FAD,0,1,IRD
3629,2017,12.375,-10.125,FSC,0,1,IRD
3630,2017,12.125,-9.875,FSC,1,0,IRD
3631,2017,1.625,-1.125,FAD,0,1,IRD
3632,2017,12.625,-9.125,FAD,0,1,IRD
3633,2017,12.375,-10.375,FSC,0,1,IRD
3634,2017,12.375,-10.125,FAD,0,1,IRD
3635,2017,-1.625,2.375,FAD,0,1,IRD
3636,2017,12.375,-10.625,FSC,0,1,IRD
3637,2017,12.875,-10.625,FSC,0,1,IRD
3638,2017,12.625,-10.625,FSC,1,0,IRD
3639,2017,13.125,-11.125,FAD,0,1,IRD
3640,2017,13.375,-11.125,FAD,0,1,IRD
3641,2017,12.375,-8.875,FAD,0,1,IRD
3642,2017,13.375,-11.375,FAD,0,1,IRD
3643,2017,13.375,-11.625,FAD,0,1,IRD
3644,2017,12.375,-9.375,FSC,0,1,IRD
3645,2017,12.875,-10.875,FSC,0,1,IRD
3646,2017,1.125,-1.875,FAD,0,1,IRD
3647,2017,12.875,-10.625,FAD,0,1,IRD
3648,2017,12.875,-11.125,FSC,0,1,IRD
3649,2017,13.125,-11.375,FAD,0,1,IRD
3650,2017,-3.875,3.625,FAD,0,1,IRD
3651,2017,-0.625,1.625,FAD,0,1,IRD
3652,2017,12.625,-9.375,FAD,0,1,IRD
3653,2017,13.125,-11.875,FAD,0,1,IRD
3654,2017,-2.375,3.375,FAD,0,1,IRD
3655,2017,13.125,-11.625,FAD,0,1,IRD
3656,2017,13.375,-10.875,FAD,0,1,IRD
3657,2017,12.875,-11.375,FAD,0,1,IRD
3658,2017,12.875,-10.875,FAD,0,1,IRD
3659,2017,13.125,-11.625,FSC,0,1,IRD
3660,2017,12.125,-9.125,FAD,0,1,IRD
3661,2017,12.625,-10.375,FAD,0,1,IRD
3662,2017,13.375,-11.375,FSC,0,1,IRD
3663,2017,-2.375,2.625,FAD,0,1,IRD
3664,2017,-2.125,2.625,FAD,0,1,IRD
3665,2017,12.875,-12.125,FAD,0,1,IRD
3666,2017,12.625,-8.625,FAD,0,1,IRD
3667,2017,3.625,1.875,FAD,0,1,IRD
3668,2017,-1.625,2.875,FAD,0,1,IRD
3669,2017,13.125,-11.125,FSC,0,1,IRD
3670,2017,13.375,-11.875,FAD,0,1,IRD
3671,2017,-1.125,2.625,FAD,0,1,IRD
3672,2017,13.125,-11.875,FSC,0,1,IRD
3673,2017,13.375,-10.875,FSC,0,1,IRD
3674,2017,-2.875,4.375,FAD,0,1,IRD
3675,2017,-0.375,2.875,FSC,0,1,IRD
3676,2017,13.625,-10.625,FAD,0,1,IRD
3677,2017,13.125,-12.125,FAD,0,1,IRD
3678,2017,12.125,-9.625,FAD,0,1,IRD
3679,2017,12.125,-9.875,FAD,0,1,IRD
3680,2017,-2.125,3.875,FAD,0,1,IRD
3681,2017,12.875,-11.125,FAD,0,1,IRD
3682,2017,12.875,-11.625,FAD,0,1,IRD
3683,2017,12.125,-12.875,FAD,0,1,IRD
3684,2017,0.375,-1.875,FAD,0,1,IRD
3685,2017,12.125,-12.625,FAD,0,1,IRD
3686,2017,0.375,2.625,FAD,0,1,IRD
3687,2017,12.625,-12.125,FAD,0,1,IRD
3688,2017,0.625,0.625,FAD,0,1,IRD
3689,2017,-3.375,2.625,FAD,0,1,IRD
3690,2017,1.875,-2.875,FAD,0,1,IRD
3691,2017,13.625,-11.125,FSC,0,1,IRD
3692,2017,-4.375,2.125,FAD,0,1,IRD
3693,2017,-5.375,2.125,FAD,0,1,IRD
3694,2017,12.625,-10.625,FAD,0,1,IRD
3695,2017,-6.625,1.375,FSC,0,1,IRD
3696,2017,12.625,-8.875,FAD,0,1,IRD
3697,2017,-8.875,2.375,FSC,1,0,IRD
3698,2017,-6.625,1.625,FSC,0,1,IRD
3699,2017,-7.125,1.375,FSC,0,1,IRD
3700,2017,-3.625,4.125,FAD,0,1,IRD
3701,2017,12.875,-11.875,FSC,1,0,IRD
3702,2017,12.375,-10.375,FAD,0,1,IRD
3703,2017,-8.625,2.625,FSC,0,1,IRD
3704,2017,-8.625,2.375,FSC,0,1,IRD
3705,2017,-8.875,2.375,FAD,1,0,IRD
3706,2017,-8.875,2.125,FSC,0,1,IRD
3707,2017,-8.125,1.625,FAD,0,1,IRD
3708,2017,-8.125,1.375,FSC,1,0,IRD
3709,2017,12.125,-10.375,FAD,0,1,IRD
3710,2017,-8.375,2.375,FAD,0,1,IRD
